"11 ,Weapons and Explosives Offences","Ballybunion, Kerry Division",6,2,3,2,2,0,0
"11 ,Weapons and Explosives Offences","Ballyconnell, Cavan/Monaghan Division",4,0,0,0,1,2,1
"11 ,Weapons and Explosives Offences","Ballycotton, Cork North Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballycroy, Mayo Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballycullane, Wexford Division",1,0,0,0,0,2,0
"11 ,Weapons and Explosives Offences","Ballydehob, Cork West Division",1,0,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Ballydesmond, Cork West Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballyduff,  Co. Kerry, Kerry Division",1,1,0,0,2,1,1
"11 ,Weapons and Explosives Offences","Ballyfermot, D.M.R. Western Division",61,62,41,29,27,36,18
"11 ,Weapons and Explosives Offences","Ballygar, Galway Division",1,0,1,1,0,1,0
"11 ,Weapons and Explosives Offences","Ballyhale, Kilkenny/Carlow Division",1,2,0,0,1,0,1
"11 ,Weapons and Explosives Offences","Ballyhaunis, Mayo Division",2,1,3,2,0,1,0
"11 ,Weapons and Explosives Offences","Ballyheigue, Kerry Division",2,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballyjamesduff, Cavan/Monaghan Division",1,2,0,0,2,1,0
"11 ,Weapons and Explosives Offences","Ballylanders, Limerick Division",2,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballylinan, Laois/Offaly Division",2,1,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Ballymacarberry, Waterford Division",1,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballymahon, Roscommon/Longford Division",1,1,1,3,3,3,0
"11 ,Weapons and Explosives Offences","Ballymore, Westmeath Division",0,1,0,0,2,1,0
"11 ,Weapons and Explosives Offences","Ballymote, Sligo/Leitrim Division",11,6,0,2,3,0,0
"11 ,Weapons and Explosives Offences","Ballymun, D.M.R. Northern Division",55,46,42,30,32,28,21
"11 ,Weapons and Explosives Offences","Ballynacargy, Westmeath Division",0,1,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballyneety, Limerick Division",2,3,1,1,0,1,1
"11 ,Weapons and Explosives Offences","Ballynoe, Cork North Division",0,0,2,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballyporeen, Tipperary Division",1,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Ballyshannon, Donegal Division",3,4,1,0,3,5,0
"11 ,Weapons and Explosives Offences","Ballyvaughan, Clare Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Baltimore, Cork West Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Baltinglass, Wicklow Division",6,5,2,3,2,4,1
"11 ,Weapons and Explosives Offences","Banagher, Laois/Offaly Division",2,0,4,2,0,1,0
"11 ,Weapons and Explosives Offences","Bandon, Cork West Division",5,8,5,6,3,0,0
"11 ,Weapons and Explosives Offences","Bangor Erris, Mayo Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Bansha, Tipperary Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Bantry, Cork West Division",7,2,5,4,4,6,0
"11 ,Weapons and Explosives Offences","Barnaderg, Galway Division",0,1,0,1,1,0,1
"11 ,Weapons and Explosives Offences","Barraduff, Kerry Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","BÈal aÅtha an Ghaorthaidh, Cork West Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","BÈal an Mhuirthead, Mayo Division",3,1,1,3,1,1,0
"11 ,Weapons and Explosives Offences","Belturbet, Cavan/Monaghan Division",1,2,1,2,1,4,0
"11 ,Weapons and Explosives Offences","Bennettsbridge, Kilkenny/Carlow Division",1,0,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Birr,  Laois/Offaly Division",14,6,6,11,2,5,0
"11 ,Weapons and Explosives Offences","Bishopstown, Cork City Division",2,5,5,1,0,3,0
"11 ,Weapons and Explosives Offences","Blacklion, Cavan/Monaghan Division",0,1,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Blackrock, Co Cork, Cork City Division",6,10,3,3,14,1,2
"11 ,Weapons and Explosives Offences","Blackrock, Co Dublin, D.M.R. Eastern Division",12,14,5,11,18,2,4
"11 ,Weapons and Explosives Offences","Blackrock, Co Louth, Louth Division",2,0,0,2,1,2,4
"11 ,Weapons and Explosives Offences","Blackwater, Wexford Division",1,2,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Blanchardstown, D.M.R. Western Division",116,110,92,88,50,54,12
"11 ,Weapons and Explosives Offences","Blarney, Cork City Division",6,4,4,0,4,6,2
"11 ,Weapons and Explosives Offences","Blessington, Wicklow Division",7,3,2,5,1,1,1
"11 ,Weapons and Explosives Offences","Boherbue, Cork West Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Bonniconlon, Mayo Division",0,2,1,0,1,0,0
"11 ,Weapons and Explosives Offences","Borris, Kilkenny/Carlow Division",0,2,1,0,1,0,0
"11 ,Weapons and Explosives Offences","Borris-In-Ossory, Laois/Offaly Division",1,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Borrisokane, Tipperary Division",1,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Borrisoleigh, Tipperary Division",0,0,0,0,0,1,0
"11 ,Weapons and Explosives Offences","Bothar Na Tra, Galway Division",9,7,7,4,2,1,1
"11 ,Weapons and Explosives Offences","Boyle, Roscommon/Longford Division",2,0,1,0,0,2,0
"11 ,Weapons and Explosives Offences","Bray, Wicklow Division",47,54,54,64,28,39,7
"11 ,Weapons and Explosives Offences","Bridewell Cork, Cork City Division",24,24,16,15,16,20,9
"11 ,Weapons and Explosives Offences","Bridewell Dublin, D.M.R. North Central Division",73,72,71,57,38,57,19
"11 ,Weapons and Explosives Offences","Bruff, Limerick Division",2,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Bruree, Limerick Division",2,0,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Bunclody, Wexford Division",0,2,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Buncrana, Donegal Division",12,1,11,4,4,5,1
"11 ,Weapons and Explosives Offences","Bundoran, Donegal Division",1,2,1,1,2,1,0
"11 ,Weapons and Explosives Offences","Burnfoot, Donegal Division",4,1,2,0,3,0,0
"11 ,Weapons and Explosives Offences","Buttevant, Cork North Division",0,1,0,1,1,2,0
"11 ,Weapons and Explosives Offences","Cabinteely, D.M.R. Eastern Division",12,12,13,11,5,7,5
"11 ,Weapons and Explosives Offences","Cabra, D.M.R. Western Division",24,15,20,12,8,5,5
"11 ,Weapons and Explosives Offences","Caherciveen, Kerry Division",0,3,1,1,0,2,0
"11 ,Weapons and Explosives Offences","Caherconlish, Limerick Division",0,0,1,1,0,0,0
"11 ,Weapons and Explosives Offences","Cahir, Tipperary Division",8,6,2,2,2,2,0
"11 ,Weapons and Explosives Offences","Callan, Kilkenny/Carlow Division",0,1,0,1,2,1,0
"11 ,Weapons and Explosives Offences","Campile, Wexford Division",2,0,0,0,0,1,0
"11 ,Weapons and Explosives Offences","Cappamore, Limerick Division",0,3,0,1,0,4,0
"11 ,Weapons and Explosives Offences","Cappawhite, Tipperary Division",4,2,3,1,0,2,0
"11 ,Weapons and Explosives Offences","Cappoquin, Waterford Division",1,3,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Carbury, Kildare Division",5,6,3,1,5,5,4
"11 ,Weapons and Explosives Offences","Carlingford, Louth Division",0,1,0,0,1,1,0
"11 ,Weapons and Explosives Offences","Carlow, Kilkenny/Carlow Division",31,18,18,19,21,9,8
"11 ,Weapons and Explosives Offences","Carna, Galway Division",2,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Carndonagh, Donegal Division",6,3,1,2,0,3,0
"11 ,Weapons and Explosives Offences","Carnew, Wicklow Division",1,0,2,0,0,0,1
"11 ,Weapons and Explosives Offences","Carraig Airt, Donegal Division",1,1,0,0,0,2,0
"11 ,Weapons and Explosives Offences","Carrickbyrne, Wexford Division",1,0,4,0,0,0,1
"11 ,Weapons and Explosives Offences","Carrickmacross, Cavan/Monaghan Division",8,3,1,4,2,2,1
"11 ,Weapons and Explosives Offences","Carrick-on-Bannow, Wexford Division",2,3,1,3,1,4,1
"11 ,Weapons and Explosives Offences","Carrick-On-Shannon, Sligo/Leitrim Division",5,4,4,6,4,4,1
"11 ,Weapons and Explosives Offences","Carrick-On-Suir, Tipperary Division",7,7,3,8,4,4,1
"11 ,Weapons and Explosives Offences","Carrigaline, Cork City Division",1,2,1,3,0,1,1
"11 ,Weapons and Explosives Offences","Carrigallen, Sligo/Leitrim Division",1,1,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Carrigans, Donegal Division",0,0,0,1,0,1,0
"11 ,Weapons and Explosives Offences","Carrigtwohill, Cork North Division",1,0,0,1,1,0,0
"11 ,Weapons and Explosives Offences","Cashel, Tipperary Division",6,2,1,2,1,1,3
"11 ,Weapons and Explosives Offences","Castlebar, Mayo Division",10,5,7,7,6,4,2
"11 ,Weapons and Explosives Offences","Castlebellingham, Louth Division",2,0,1,1,1,0,0
"11 ,Weapons and Explosives Offences","Castleblayney, Cavan/Monaghan Division",6,3,2,4,5,4,4
"11 ,Weapons and Explosives Offences","Castlebridge, Wexford Division",0,1,0,3,2,2,2
"11 ,Weapons and Explosives Offences","Castlecomer, Kilkenny/Carlow Division",5,2,3,2,1,0,1
"11 ,Weapons and Explosives Offences","Castleconnell, Limerick Division",6,2,4,4,8,3,2
"11 ,Weapons and Explosives Offences","Castledermot, Kildare Division",1,0,0,0,1,1,1
"11 ,Weapons and Explosives Offences","Castlefin, Donegal Division",0,1,1,3,0,0,0
"11 ,Weapons and Explosives Offences","Castlegregory, Kerry Division",0,0,0,0,0,0,1
"11 ,Weapons and Explosives Offences","Castleisland, Kerry Division",46,2,3,2,3,5,1
"11 ,Weapons and Explosives Offences","Castlemaine, Kerry Division",1,0,2,0,0,0,0
"11 ,Weapons and Explosives Offences","Castlepollard, Westmeath Division",2,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Castlerea, Roscommon/Longford Division",4,3,1,3,4,3,1
"11 ,Weapons and Explosives Offences","Castletownbere, Cork West Division",0,1,1,1,0,0,0
"11 ,Weapons and Explosives Offences","Castletownroche, Cork North Division",1,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Cavan, Cavan/Monaghan Division",14,16,17,13,19,11,4
"11 ,Weapons and Explosives Offences","Celbridge, Kildare Division",10,13,2,2,2,4,1
"11 ,Weapons and Explosives Offences","Charlestown, Mayo Division",1,0,3,0,3,1,0
"11 ,Weapons and Explosives Offences","Charleville, Cork North Division",10,2,4,4,4,3,2
"11 ,Weapons and Explosives Offences","Cill Ronain, Galway Division",1,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Clane, Kildare Division",5,4,5,1,7,4,0
"11 ,Weapons and Explosives Offences","Clara, Laois/Offaly Division",5,7,4,4,4,5,4
"11 ,Weapons and Explosives Offences","Claremorris, Mayo Division",6,4,4,3,1,1,0
"11 ,Weapons and Explosives Offences","Clifden, Galway Division",5,4,1,4,2,1,0
"11 ,Weapons and Explosives Offences","Cloch na Ron, Galway Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Cloghan, Co. Offaly, Laois/Offaly Division",3,1,1,2,0,0,0
"11 ,Weapons and Explosives Offences","Clogheen, Co. Tipperary, Tipperary Division",2,1,0,0,0,1,1
"11 ,Weapons and Explosives Offences","Clogher, Donegal Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Clogherhead, Louth Division",4,2,1,1,1,0,0
"11 ,Weapons and Explosives Offences","Clonakilty, Cork West Division",6,4,5,2,0,1,0
"11 ,Weapons and Explosives Offences","Clonark, Roscommon/Longford Division",1,0,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Clonaslee, Laois/Offaly Division",0,1,2,0,0,0,0
"11 ,Weapons and Explosives Offences","Clonbologue, Laois/Offaly Division",0,0,0,0,0,1,0
"11 ,Weapons and Explosives Offences","Clondalkin, D.M.R. Western Division",72,57,48,51,46,50,16
"11 ,Weapons and Explosives Offences","Clones, Cavan/Monaghan Division",3,1,1,1,1,2,0
"11 ,Weapons and Explosives Offences","Clonmany, Donegal Division",3,0,0,0,1,1,0
"11 ,Weapons and Explosives Offences","Clonmel, Tipperary Division",30,23,17,31,21,25,4
"11 ,Weapons and Explosives Offences","Clonroche, Wexford Division",2,0,2,1,0,0,0
"11 ,Weapons and Explosives Offences","Clontarf, D.M.R. Northern Division",33,21,10,13,13,11,6
"11 ,Weapons and Explosives Offences","Cloughjordan, Tipperary Division",1,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Cloyne, Cork North Division",1,0,0,2,0,0,0
"11 ,Weapons and Explosives Offences","Coachford, Cork West Division",1,1,0,1,1,0,0
"11 ,Weapons and Explosives Offences","Cobh, Cork North Division",4,1,3,4,1,0,2
"11 ,Weapons and Explosives Offences","Collon, Louth Division",0,1,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Collooney, Sligo/Leitrim Division",0,3,0,2,0,1,0
"11 ,Weapons and Explosives Offences","Cong, Mayo Division",0,2,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Convoy, Donegal Division",3,3,0,1,1,1,0
"11 ,Weapons and Explosives Offences","Coolaney, Sligo/Leitrim Division",2,0,0,0,1,0,0
"11 ,Weapons and Explosives Offences","Coolock, D.M.R. Northern Division",86,94,70,90,63,50,21
"11 ,Weapons and Explosives Offences","Cootehill, Cavan/Monaghan Division",2,6,2,4,5,2,0
"11 ,Weapons and Explosives Offences","Corofin Co. Clare, Clare Division",0,1,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Corofin Co. Galway, Galway Division",0,2,0,0,0,0,1
"11 ,Weapons and Explosives Offences","Courtown Harbour, Wexford Division",1,3,2,6,6,2,0
"11 ,Weapons and Explosives Offences","Craughwell, Galway Division",1,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Creggs, Galway Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Crookstown, Cork West Division",1,0,1,0,1,1,0
"11 ,Weapons and Explosives Offences","Croom, Limerick Division",0,3,2,2,0,2,0
"11 ,Weapons and Explosives Offences","Crosshaven, Cork City Division",1,1,0,0,2,0,0
"11 ,Weapons and Explosives Offences","Crossmolina, Mayo Division",0,1,1,0,1,0,0
"11 ,Weapons and Explosives Offences","Crumlin, D.M.R. Southern Division",32,30,30,14,19,7,9
"11 ,Weapons and Explosives Offences","Crusheen, Clare Division",1,2,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Daingean, Laois/Offaly Division",1,5,0,0,1,0,0
"11 ,Weapons and Explosives Offences","Delvin, Westmeath Division",0,2,1,1,2,0,0
"11 ,Weapons and Explosives Offences","Dingle, Kerry Division",1,2,1,1,1,0,1
"11 ,Weapons and Explosives Offences","Dolla, Tipperary Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Donegal Town, Donegal Division",1,2,0,1,2,1,0
"11 ,Weapons and Explosives Offences","Doneraile, Cork North Division",1,2,1,0,0,0,0
"11 ,Weapons and Explosives Offences","Donnybrook, D.M.R. South Central Division",29,12,13,16,11,15,2
"11 ,Weapons and Explosives Offences","Douglas, Cork City Division",3,3,6,4,6,5,2
"11 ,Weapons and Explosives Offences","Dowra, Cavan/Monaghan Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Drimoleague, Cork West Division",0,0,0,0,0,1,0
"11 ,Weapons and Explosives Offences","Drinagh, Cork West Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Drogheda, Louth Division",45,35,29,44,26,17,13
"11 ,Weapons and Explosives Offences","Drumad, Louth Division",8,5,11,1,1,1,1
"11 ,Weapons and Explosives Offences","Drumcollogher, Limerick Division",0,2,1,0,1,0,1
"11 ,Weapons and Explosives Offences","Drumlish, Roscommon/Longford Division",1,0,0,0,0,1,0
"11 ,Weapons and Explosives Offences","Drumshambo, Sligo/Leitrim Division",0,2,0,2,6,3,0
"11 ,Weapons and Explosives Offences","Dublin Airport, D.M.R. Northern Division",21,14,9,6,3,14,3
"11 ,Weapons and Explosives Offences","Duleek, Meath Division",1,4,4,0,2,0,0
"11 ,Weapons and Explosives Offences","Dun Fionnachaid, Donegal Division",5,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Dun Laoghaire, D.M.R. Eastern Division",29,24,20,17,22,19,4
"11 ,Weapons and Explosives Offences","Dunboyne, Meath Division",6,5,4,3,1,4,3
"11 ,Weapons and Explosives Offences","Duncannon, Wexford Division",1,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Dundalk, Louth Division",59,47,39,48,41,43,22
"11 ,Weapons and Explosives Offences","Dundrum, D.M.R. Eastern Division",33,22,23,14,12,16,3
"11 ,Weapons and Explosives Offences","Dungarvan, Waterford Division",12,7,21,8,13,11,11
"11 ,Weapons and Explosives Offences","Dunlavin, Wicklow Division",0,1,1,0,0,0,1
"11 ,Weapons and Explosives Offences","Dunleer, Louth Division",3,1,0,2,1,1,0
"11 ,Weapons and Explosives Offences","Dunmanway, Cork West Division",4,2,2,1,0,1,0
"11 ,Weapons and Explosives Offences","Dunmore East, Waterford Division",0,0,2,0,0,0,0
"11 ,Weapons and Explosives Offences","Dunmore, Galway Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Dunshaughlin, Meath Division",2,3,0,1,2,0,0
"11 ,Weapons and Explosives Offences","Durrow, Laois/Offaly Division",0,0,0,0,0,2,1
"11 ,Weapons and Explosives Offences","Durrus, Cork West Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Edenderry, Laois/Offaly Division",8,8,5,6,5,9,2
"11 ,Weapons and Explosives Offences","Edgeworthstown, Roscommon/Longford Division",6,5,3,4,1,9,1
"11 ,Weapons and Explosives Offences","Elphin, Roscommon/Longford Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Emly, Tipperary Division",0,0,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Emyvale, Cavan/Monaghan Division",0,0,1,2,1,0,0
"11 ,Weapons and Explosives Offences","Enfield, Meath Division",0,2,0,0,3,0,0
"11 ,Weapons and Explosives Offences","Ennis, Clare Division",47,20,31,26,37,30,13
"11 ,Weapons and Explosives Offences","Enniscorthy, Wexford Division",3,10,8,2,8,5,3
"11 ,Weapons and Explosives Offences","Enniscrone, Sligo/Leitrim Division",0,1,0,2,0,0,1
"11 ,Weapons and Explosives Offences","Enniskerry, Wicklow Division",1,8,1,1,0,0,0
"11 ,Weapons and Explosives Offences","Ennistymon, Clare Division",5,2,1,3,0,1,2
"11 ,Weapons and Explosives Offences","Eyrecourt, Galway Division",0,0,1,2,0,0,0
"11 ,Weapons and Explosives Offences","Farranfore, Kerry Division",1,0,0,0,2,0,0
"11 ,Weapons and Explosives Offences","Ferbane, Laois/Offaly Division",4,0,0,2,0,0,0
"11 ,Weapons and Explosives Offences","Fermoy, Cork North Division",3,7,12,4,3,3,3
"11 ,Weapons and Explosives Offences","Ferns, Wexford Division",1,0,1,0,0,1,0
"11 ,Weapons and Explosives Offences","Ferrybank, Waterford Division",1,1,7,4,0,0,2
"11 ,Weapons and Explosives Offences","Fethard, Tipperary Division",7,3,2,4,1,1,0
"11 ,Weapons and Explosives Offences","Finglas, D.M.R. Western Division",95,71,65,65,42,59,22
"11 ,Weapons and Explosives Offences","Fitzgibbon Street, D.M.R. North Central Division",95,75,45,45,39,32,17
"11 ,Weapons and Explosives Offences","Foxford, Mayo Division",2,3,0,0,0,0,1
"11 ,Weapons and Explosives Offences","Foynes, Limerick Division",0,0,2,1,0,0,0
"11 ,Weapons and Explosives Offences","Frenchpark, Roscommon/Longford Division",1,0,0,0,0,2,0
"11 ,Weapons and Explosives Offences","Freshford, Kilkenny/Carlow Division",0,1,0,0,1,1,0
"11 ,Weapons and Explosives Offences","Gaillimh, Galway Division",34,29,33,28,27,29,10
"11 ,Weapons and Explosives Offences","Garristown, D.M.R. Northern Division",0,0,1,0,0,1,0
"11 ,Weapons and Explosives Offences","Glanmire, Cork City Division",14,5,4,2,1,1,0
"11 ,Weapons and Explosives Offences","Glantaine, Cork North Division",0,0,0,0,0,1,0
"11 ,Weapons and Explosives Offences","Glasson, Westmeath Division",0,0,0,0,0,0,0
"11 ,Weapons and Explosives Offences","Gleann na Muaidhe, Mayo Division",0,0,0,1,0,0,0
"11 ,Weapons and Explosives Offences","Glenamaddy, Galway Division",1,0,0,0,0,2,0
"11 ,Weapons and Explosives Offences","Glenbeigh, Kerry Division",0,0,0,0,0,0,0
